-1.8314941653982748, -0.47069035947712423
-1.8314941653982748, -0.4794730392156863
-1.8314941653982748, -0.49118327886710245
-1.8224040250295956, -0.453125
-1.8224040250295956, -0.46190767973856217
-1.8110413495687467, -0.4348277505446624
-1.8133138846609165, -0.44531817356572256
-1.8024057162185014, -0.4168232570806101
-1.8042237442922373, -0.4282407407407408
-1.807253791081797, -0.4687386528685549
-1.8133138846609165, -0.4794730392156863
-1.8133138846609165, -0.48825571895424846
-1.7928610688313884, -0.404088371459695
-1.7996786741078976, -0.4545887799564271
-1.784225435481143, -0.3857911220043574
-1.786043463554879, -0.39603758169934644
-1.7905885337392184, -0.4355596405228759
-1.7951336039235581, -0.44726988017429203
-1.7769533231861998, -0.3731050290486566
-1.7814983933705393, -0.41653050108932466
-1.786043463554879, -0.4267769607843138
-1.7660451547437848, -0.3623706427015251
-1.7724082530018601, -0.4033564814814815
-1.7587730424488415, -0.34700095315904145
-1.7587730424488415, -0.3813997821350763
-1.763318112633181, -0.39164624183006536
-1.7478648740064264, -0.3330950435729848
-1.7383202266193132, -0.31992102396514166
-1.740592761711483, -0.3557836328976035
-1.7496829020801623, -0.3652982026143792
-1.7496829020801623, -0.37408088235294124
-1.729230086250634, -0.3096745642701525
-1.7315026213428037, -0.34236564996368923
-1.7224124809741246, -0.29796432461873645
-1.7224124809741246, -0.3321191902687002
-1.7133223406054454, -0.2891816448801743
-1.717867410789785, -0.32431236383442275
-1.7019596651445965, -0.2796670751633987
-1.7019596651445965, -0.3056491693899782
-1.708777270421106, -0.3155296840958606
-1.6928695247759173, -0.27088439542483667
-1.6928695247759173, -0.29650054466230935
-1.6769617791307287, -0.259906045751634
-1.6769617791307287, -0.2869859749455338
-1.6655991036698798, -0.25039147603485845
-1.6655991036698798, -0.2675908905228759
-1.6724167089463893, -0.27747140522875824
-1.6565089633012007, -0.24160879629629628
-1.640601217656012, -0.22257965686274517
-1.640601217656012, -0.23258215323166298
-1.6424192457297477, -0.2581495098039216
-1.631511077287333, -0.24380446623093688
-1.6224209369186537, -0.212333197167756
-1.6110582614578046, -0.22623910675381265
-1.617875866734314, -0.2342898965141612
-1.6024226281075595, -0.2036968954248367
-1.595150515812616, -0.2174564270152506
-1.5769702350752577, -0.1957436909949165
-1.5478817858954845, -0.18583877995642695
-1.5587899543378994, -0.19403594771241828
-1.5224293928631827, -0.17793436819172115
-1.4951589717571452, -0.1691516884531591
-1.4678885506511077, -0.16134486201888165
-1.44061812954507, -0.1564655954974582
-1.4133477084390325, -0.14865876906318087
-1.3842592592592593, -0.14192538126361653
-1.3569888381532216, -0.1334354575163399
-1.3678970065956366, -0.1413398692810458
-1.329718417047184, -0.12465277777777783
-1.3406265854895991, -0.13255718954248363
-1.3042660240148822, -0.1179193899782135
-1.3133561643835616, -0.12377450980392157
-1.2769956029088447, -0.11474786673928827
-1.2479071537290716, -0.10972222222222217
-1.220636732623034, -0.10298883442265794
-1.231544901065449, -0.10913671023965144
-1.1951843395907322, -0.09986610384894701
-1.1679139184846947, -0.09498683732752355
-1.1388254693049213, -0.09010757080610021
-1.1133730762726195, -0.0862041575889615
-1.086102655166582, -0.08230074437182289
-1.0588322340605445, -0.07546977124183007
-1.031561812954507, -0.07078567538126368
-1.0042913918484693, -0.06571123819898328
-0.9792935058346015, -0.06229575163398693
-0.9497505496363943, -0.0598561183732752
-0.9224801285303568, -0.055952705156136595
-0.8970277354980549, -0.051463779956427036
-0.8661212582445459, -0.04824346405228752
-0.8429414003044138, -0.0447303921568627
-0.8133984441062068, -0.04253472222222221
-0.786128023000169, -0.04033905228758172
-0.7606756299678672, -0.0368259803921569
-0.7297691527143582, -0.034483932461873645
-0.7061347877557922, -0.03097086056644882
-0.677046338576019, -0.028628812636165568
-0.6497759174699813, -0.026921069353667393
-0.6225054963639436, -0.022773692810457546
-0.5934170471841704, -0.022773692810457546
-0.5679646541518686, -0.019846132897603508
-0.5406942330458313, -0.019846132897603508
-0.5134238119397936, -0.01789442628903415
-0.48615339083375586, -0.01399101307189543
-0.4588829697277186, -0.01399101307189543
-0.4293400135295111, -0.01399101307189543
-0.4043421275156436, -0.0095996732026144
-0.4134322678843225, -0.015454793028322422
-0.37707170640960586, -0.008135893246187353
-0.34980128530356813, -0.008135893246187353
-0.32253086419753085, -0.008135893246187353
-0.29526044309149313, -0.008135893246187353
-0.26799002198545585, -0.007160039941902674
-0.24071960087941813, -0.0022807734204792762
-0.2134491797733804, -0.0022807734204792762
-0.18617875866734312, -0.0022807734204792762
-0.1589083375613054, -0.0022807734204792762
-0.13163791645526812, -0.0022807734204792762
-0.1043674953492304, -0.0022807734204792762
-0.07709707424319312, -0.0017928467683370197
-0.04800862506341952, 0.0006467864923747069
-0.02710130221545759, 0.0006467864923747069
